ip_region_mismatch,device_change_rate,application_frequency,loan_amount,institution,loan_type,session_duration,geo_location_consistency,previous_defaults,time_between_apps,browser_fingerprint_change,fraudulent
0,0.19908124304027494,3,247823,Bajaj Finance,Education,304.64558668434887,1,1,85849.48850337,0.03277132008230698,0
0,0.09569865151009625,1,683572,SBI,Car,478.1812882465612,1,0,4549.2813783080655,0.017434401423212634,0
0,0.19661115577294472,2,924431,HDFC,Education,293.31373337435934,1,0,38501.5018721353,0.46577271676993703,0
0,0.23273162342792703,1,706493,Kotak,Personal,171.5424067761982,1,1,77026.06410516627,0.3388687238936597,0
0,0.10816070796233278,1,196126,HDFC,Personal,296.1545099777494,1,0,96915.07291229942,0.18065855320150467,0
0,0.37170828091245933,1,403153,HDFC,Personal,283.1626565492916,1,0,19262.25963265257,0.06759376703347182,0
0,0.11763275379751961,1,753382,SBI,Home,273.83725752895964,1,0,62534.82732447756,0.448862114390027,0
0,0.056750922571467785,4,358466,SBI,Home,419.89210634240385,1,0,89903.2723299323,0.20113313944176345,0
0,0.1365072028957041,5,588763,ICICI,Personal,328.19859920226025,1,0,38138.529650247,0.10096505229233482,1
0,0.0361763691365465,1,654926,SBI,Education,368.33140633266953,1,0,37862.01595538474,0.010619931736132578,0
0,0.26048534674369617,0,314613,Axis,Home,30.0,1,0,11119.034661026926,0.025122401183955964,0
0,0.24169135492084265,3,488094,Axis,Car,285.95871072541206,1,1,34833.27327723893,0.06950818538279575,0
0,0.03532265919372788,4,50000,Axis,Education,270.60821696629984,1,0,93609.16260739307,0.0322723283828051,0
0,0.21088932203634747,4,295122,HDFC,Education,442.4055664214229,1,1,81455.73181671619,0.07060377840288232,0
1,0.16535071765293713,4,449486,Kotak,Car,432.91737519295657,1,0,24143.732367311135,0.23893610679852018,0
0,0.0810739284756655,3,250443,Bajaj Finance,Car,404.7938418429861,1,0,96208.09493134121,0.03206518788884477,0
1,0.32642898062957815,2,826482,SBI,Home,279.5008461031514,1,0,11403.648652758931,0.01562856163928918,0
1,0.05576685443093242,0,213971,SBI,Home,207.3144260464494,0,0,99332.43155613675,0.09924680564865257,1
0,0.05316280719677997,3,411991,HDFC,Car,255.09169184894355,1,0,46707.111171825585,0.21968223441644014,0
0,0.0951586790342721,3,526148,ICICI,Personal,290.93379812557674,1,0,24098.97865987404,0.0584841253059202,0
0,0.11425161032228726,2,788254,Bajaj Finance,Personal,321.7266249822247,1,1,20076.240928819192,0.29474228040995676,0
0,0.11389773252144308,1,212827,Axis,Education,320.4322561664918,1,0,73459.28888705325,0.04965911971389201,0
0,0.3123256675083597,2,732632,HDFC,Home,306.83659628907947,1,0,61740.65373380966,0.1863967184651948,1
0,0.26925332078842557,1,502046,HDFC,Personal,301.16230739355774,1,0,96717.32330566467,0.05989749463556607,1
0,0.17138278446384334,0,303698,ICICI,Personal,401.87495919227155,1,1,93692.18118983987,0.1871985419977118,0
0,0.17340640805176707,4,592420,Axis,Personal,323.30886946084144,1,0,83806.02182766756,0.4882667174547173,0
0,0.07309401345177298,1,539811,HDFC,Education,255.78652047116248,1,0,27064.139388703832,0.21488875932014612,0
0,0.03326801327997284,4,379956,Kotak,Car,334.8750489788546,1,1,82310.96961724292,0.03630395097508715,0
0,0.4445194768878137,2,513960,Bajaj Finance,Personal,379.2328649293687,1,1,73305.03936224949,0.007011845305282851,1
0,0.07174434166753135,1,422937,SBI,Personal,500.26907967450745,0,0,89673.33890829753,0.24408873193717587,0
0,0.20344045638981684,3,522703,HDFC,Education,253.0617707146542,1,0,46965.330009253885,0.3536976745505005,0
0,0.1226490285902854,2,632426,HDFC,Personal,220.94528454355867,1,0,23387.366425465232,0.18960621558187543,0
1,0.06901606347408272,1,817203,Axis,Education,331.6287095476151,1,1,84955.18682958707,0.1839516856790642,1
0,0.08506869353253137,0,252436,HDFC,Home,213.29728427051666,1,0,61777.93426531416,0.04163058412036678,0
0,0.0634421657799017,0,926606,Kotak,Personal,326.5180139005188,1,0,48667.880271731905,0.30947200331796265,0
1,0.250182300283378,4,109582,ICICI,Education,455.7953644740345,1,0,62980.89094378077,0.03912304477583358,1
0,0.22941889780685018,4,469642,Kotak,Personal,210.74483156386952,0,0,89899.22569224332,0.2364560543309206,0
0,0.40664296471247696,3,617663,SBI,Car,277.0371637945011,1,0,13975.791931618402,0.3196035162406678,1
0,0.19840738578772718,1,556198,ICICI,Education,310.1915211552554,1,0,20727.68049545229,0.241550256339169,0
1,0.10575446713105721,1,375460,ICICI,Personal,362.3502839458689,1,0,12940.113627835022,0.34453970617773627,0
0,0.47649796916453946,4,458375,SBI,Home,227.1072154472908,1,1,59718.03550532804,0.16953673497198007,1
0,0.08029813842806931,1,401399,Kotak,Education,460.69821387282644,1,1,18404.6201687137,0.055170053181759306,0
1,0.1247535248595455,3,382127,Kotak,Home,369.0696084690291,1,1,7805.1094804345685,0.23901306585429347,0
0,0.22526615910358253,1,669920,SBI,Car,335.3811328249583,1,1,60583.27119672545,0.33947601557029344,0
1,0.09211290446771754,3,571403,ICICI,Education,259.1811088734038,1,0,27558.581857328205,0.26769398141667516,0
0,0.2574760187913839,2,361418,SBI,Car,117.39977571629117,1,0,61190.193515240375,0.009943465013271353,0
0,0.11978497748458054,2,679919,Bajaj Finance,Home,232.96648901844742,1,0,60994.65374399819,0.3497829373949379,0
0,0.03531714379903478,3,561459,Axis,Personal,313.491858228196,1,0,28115.09388171525,0.2550608392184733,0
0,0.1266599910107195,3,662572,Axis,Car,402.0084574954995,1,0,86901.66347835436,0.010666105059424153,0
0,0.36693229642965064,2,625925,Bajaj Finance,Education,406.78181401433136,1,0,62358.37099491064,0.17062458152817273,0
0,0.03517001312807628,1,334200,SBI,Car,356.46684653842806,1,1,61217.36938542605,0.29595029820062935,0
0,0.09989805470941172,1,387963,Bajaj Finance,Home,244.6292618485796,1,0,88365.52250317123,0.06335486369481036,0
0,0.07144304290330498,2,649458,Kotak,Education,609.1220938570607,1,0,93028.19937043669,0.27836482127859624,0
1,0.2632031607371322,2,622074,Axis,Home,258.6040762816723,1,0,82331.82930796198,0.15679302545318372,1
0,0.22894637920482153,3,495819,Axis,Home,439.2497954666359,1,1,57946.222759995835,0.10006471205139594,0
0,0.0631523542769028,0,523465,HDFC,Education,320.94902971322125,0,1,54027.63085809664,0.08461165689551636,0
0,0.17802617790962222,4,755532,ICICI,Education,232.4046845462566,1,0,33085.68349863741,0.06455932711271657,0
0,0.10958327854456934,3,381685,HDFC,Car,309.4263563375045,1,0,15136.423545173075,0.1924579672878554,0
0,0.11416546681042046,0,609419,SBI,Car,255.94161435076,0,0,77224.69165416343,0.07707913245723777,0
0,0.14330552617421605,2,459561,Axis,Education,106.31793828138632,0,1,85299.77346145101,0.0036681806918011164,0
1,0.10657280002104426,0,456463,SBI,Education,310.6643323680585,1,0,39273.18433503614,0.07217025932642093,0
0,0.30048655501306554,2,719755,Kotak,Home,240.5571290704945,1,0,87906.53176919666,0.3544494716532984,0
0,0.08117944875845687,1,665083,Axis,Education,95.66815169746675,1,0,71878.21936082977,0.44184515288581977,0
0,0.11365325961738801,4,662701,Axis,Personal,30.0,1,0,90966.92304024217,0.021080000554793834,0
0,0.24283109307586842,1,761095,Kotak,Education,268.5054812827048,1,0,83842.08997779031,0.29330716218298686,0
0,0.3061139070488472,0,504200,Axis,Car,139.57948709612634,1,1,3803.3018810499084,0.07478884067061474,1
0,0.19732853263969027,2,636390,Kotak,Home,201.7398181150468,1,2,26408.678947572844,0.23762735361176604,0
0,0.2279367550432586,2,437946,HDFC,Education,192.18329641140218,1,1,65447.45355562268,0.4663806070507597,0
0,0.017691796144643886,1,564833,ICICI,Home,475.43976960920315,1,0,81859.21325709866,0.456284539660714,0
0,0.17627265200737102,2,473971,Axis,Personal,363.93384195885335,1,0,86625.78340997285,0.012415193004438491,0
0,0.24313447152988193,3,519399,ICICI,Personal,271.0518861461828,1,1,76268.39068433341,0.02310735962213448,0
0,0.2756509626351915,2,619031,Bajaj Finance,Education,267.3908286523136,1,0,11713.627672634051,0.4467117669986685,1
0,0.24120061070316962,1,336355,Kotak,Personal,270.75081248814075,1,1,6546.521831080524,0.21953448093822905,0
1,0.1765958323016185,0,918477,ICICI,Car,262.1534364487417,1,0,63891.69686492981,0.200127526884413,0
0,0.271811778447347,2,298796,Kotak,Home,327.24413571162023,1,1,31072.10294810258,0.14554966943452036,0
0,0.10354190282310877,2,257162,Kotak,Education,215.02835500297792,1,1,85429.49929563685,0.09529114662974757,0
0,0.04601472784324109,1,731622,Kotak,Car,169.6841122377318,1,0,73394.01212602282,0.139581856566473,0
1,0.11943924279586675,3,658332,SBI,Car,399.721052644411,1,0,95932.43916577639,0.3785366566215685,0
1,0.03487250702542319,1,624823,Kotak,Home,209.11463632108382,1,0,17015.65790254761,0.08617512300504128,1
1,0.057879384573152795,4,625669,HDFC,Car,361.6945375649871,1,0,99015.40763829583,0.28021267440579384,0
0,0.06027928584451809,3,497550,Bajaj Finance,Education,201.64376253505807,1,0,45108.91644151741,0.26693186142749264,0
0,0.11907760648778297,4,320549,SBI,Personal,375.50900438094743,1,0,34228.10611380714,0.06321690356387906,0
1,0.0822462330586533,3,515160,HDFC,Home,255.9167559633625,1,0,61548.167905609356,0.29857001111628373,0
0,0.06048532052175168,0,364567,ICICI,Home,262.51781605482034,1,0,87299.3570367275,0.04471073065277816,0
0,0.035554696284990216,3,695023,Kotak,Home,363.72433371399296,1,2,96093.16094268535,0.17927798409071016,0
0,0.11887106418872563,1,470588,Bajaj Finance,Car,424.9289189294958,1,0,54318.488272014074,0.34371682706365436,0
1,0.1738659076707652,0,334900,HDFC,Car,338.7770111457172,1,1,42093.477392783694,0.31688652741787077,0
0,0.26838492918825674,2,435722,Kotak,Personal,312.0909803920876,1,0,32107.98855384373,0.09857331292082532,0
1,0.2781386376465862,3,582586,Kotak,Education,224.70896544833897,1,1,49949.012084607035,0.20720289966342725,0
0,0.3092606939083702,3,387255,Kotak,Education,294.91691177967783,1,0,77094.20016868255,0.267273746113087,1
0,0.02384112552103021,0,335555,SBI,Car,317.656944732595,1,0,4508.333881567471,0.028935947590464587,0
0,0.06854422895117859,0,548737,Axis,Car,385.366326876249,1,0,75050.74147919312,0.08422195258024906,0
0,0.09003726168762911,3,548993,ICICI,Car,365.77594239683765,1,1,14698.151593560557,0.010088829864457218,0
0,0.17107679604442827,2,398611,SBI,Personal,348.3221268655524,1,0,77513.3087298511,0.06389637617193641,0
0,0.07365581629601907,5,405792,SBI,Education,157.60424667409958,1,0,9031.103594468921,0.2975795524635891,0
0,0.46343787512145945,3,546409,SBI,Home,444.55422394983384,1,1,15177.689514322998,0.2963641233237622,1
1,0.03931492481535863,1,210383,HDFC,Education,220.96558811079746,0,0,70572.63207694372,0.01833222109887497,1
0,0.1570389885296803,1,218507,ICICI,Personal,268.4787554834024,1,0,63850.723017529584,0.0723644245243156,0
0,0.08831900309367209,1,356311,Axis,Education,265.74702337389925,1,0,28110.778695815516,0.05008908371121626,0
0,0.16810816257598274,2,457310,ICICI,Home,260.7590418609951,1,0,52365.84115527975,0.22307613526067785,0
1,0.14016435133647132,0,562181,Bajaj Finance,Home,237.16666383205933,0,0,81169.01990401473,0.06057085597715071,0
0,0.3540014325711006,4,795071,SBI,Education,356.30513324302086,1,0,49346.25137561006,0.07859193993573774,1
0,0.07511499448171659,0,671531,Axis,Home,235.63748380694796,1,0,37401.443450339866,0.15700305865144282,0
0,0.03416269889188931,2,468012,Bajaj Finance,Education,120.83739100273101,1,0,39295.098718242574,0.18748963446388842,0
0,0.11448846647155757,2,496196,Axis,Personal,421.13543984314174,1,0,18701.063421983887,0.2942347961077378,0
0,0.08158899702317939,1,299494,HDFC,Personal,358.73025758016144,1,1,77434.83020353067,0.03039883337533747,0
0,0.07920698477825562,1,496297,Bajaj Finance,Personal,242.88378703117593,1,1,48223.396105322885,0.10488704842999887,0
0,0.40766129107401655,3,442268,HDFC,Car,197.85697574472894,1,0,40802.44320605144,0.3216921448009838,0
0,0.03689725460805703,2,564543,Kotak,Personal,494.2353104021822,1,1,53264.974977295715,0.3255845915610462,0
0,0.1625098432227809,5,334553,SBI,Home,276.43601433383355,1,1,64849.793746922696,0.10444316399076298,0
0,0.16089841315460215,1,603869,HDFC,Home,422.73809386001477,1,0,32747.453290793714,0.19708203356742,0
0,0.2547424313937737,4,806547,Bajaj Finance,Education,262.1634205798948,1,2,69998.02824211543,0.2931218784412972,1
1,0.06774460299766544,2,478247,Kotak,Home,379.055865160228,1,0,13293.682309558413,0.5396053260043592,0
0,0.1690947015253979,2,580342,Kotak,Education,77.6318891207583,1,1,80475.66267520141,0.37080395838563307,0
0,0.06529958550232133,2,638028,Bajaj Finance,Education,30.0,0,0,28837.05966972497,0.3373462301019244,0
0,0.18523101459490102,4,419755,HDFC,Personal,423.93729207639774,1,0,19934.11569808254,0.1820388034630934,0
0,0.13218776733590057,0,544818,HDFC,Personal,376.86959041254033,1,0,98200.72673078286,0.2832895582927229,0
0,0.16189957831978877,1,502518,Bajaj Finance,Home,358.5891754643542,1,0,87377.87763601975,0.023441301812155035,0
1,0.5170980476245305,1,519535,Bajaj Finance,Home,279.064917559781,1,0,66388.80858787178,0.028028925981845358,0
0,0.3653501708376819,3,345398,ICICI,Home,528.5995197948814,1,0,55710.387962199224,0.10802839382353362,0
0,0.17575854769682336,1,504902,ICICI,Car,164.78633057175568,1,0,31298.19112784523,0.12993818311233585,0
0,0.1488461493998411,1,599599,HDFC,Personal,397.67375936952436,1,0,63810.830060768414,0.06030838137961212,0
0,0.1426653567587556,3,790228,Kotak,Home,324.3726078591271,1,0,28884.814738676818,0.032265109053028825,0
0,0.1872507270850777,2,691854,Kotak,Home,197.09066830610345,1,0,45294.257606849416,0.03929382450683334,0
0,0.16164123319439366,6,930636,Axis,Car,435.67133685069626,1,0,57281.783630496444,0.09265178440415409,0
0,0.17883601843086339,4,346530,Bajaj Finance,Car,361.2985718158707,1,0,24549.21026787896,0.49386201127211055,0
0,0.07266433071633348,1,674464,SBI,Education,332.16688063444485,1,1,61463.73432427345,0.43529231018000686,0
0,0.12002052844689884,1,536668,Kotak,Education,319.17884630559155,1,1,25048.0257727857,0.21669034437592358,0
0,0.10673873775623954,1,937960,ICICI,Car,253.5386255737838,1,0,15798.16086511591,0.20851951377938635,0
0,0.3755166908311586,2,338340,HDFC,Education,305.31935125977384,1,2,80354.54581186635,0.0930949978384783,1
0,0.27231797637672983,2,332055,SBI,Home,325.75426279178225,1,1,69257.22650575302,0.08334757802126498,0
0,0.061578022785437066,7,380121,Bajaj Finance,Personal,496.76554438053796,1,0,29017.95977322951,0.06897881552858559,0
0,0.017077718920205483,3,75220,Axis,Personal,144.93140277240673,1,0,73577.44962758989,0.23816343034122942,0
0,0.15578724520023227,1,394848,SBI,Personal,154.1807792604248,0,0,19521.612341051157,0.09106066809135584,1
1,0.10572481238928937,1,348173,Bajaj Finance,Education,277.0363410347021,1,0,73713.97254290251,0.10883509675666712,0
0,0.03389575918114179,1,530078,ICICI,Home,203.1510317967446,1,1,1826.3462025309718,0.318269256208493,0
0,0.19201778586577536,1,568351,Kotak,Education,193.78639262929812,1,0,2649.4509436315625,0.11077619207390875,0
0,0.057822269058723806,2,875234,HDFC,Car,416.2018683744039,1,1,8731.981286836308,0.13955510680579333,0
0,0.08565173127107302,2,690084,HDFC,Home,334.81794626274205,1,0,44953.208628572196,0.1928186545224035,0
0,0.38687068297918653,1,384619,HDFC,Education,303.3102329462769,1,1,18820.45104414243,0.4481221109357211,1
1,0.36981882265848165,3,320317,SBI,Car,234.6408892479149,1,0,75733.6024816155,0.2875132306967884,1
1,0.20505170443827267,1,598383,Bajaj Finance,Home,356.1268788429606,0,0,96297.96844751626,0.24907058358629305,0
0,0.04541113644650268,0,235953,SBI,Education,303.697903014114,1,0,47261.73511841214,0.14213095075288024,0
0,0.28729502431385934,2,866291,Axis,Personal,259.2002116357002,1,1,59867.07017295865,0.24683964404253492,0
0,0.021751983996574895,5,735888,Axis,Home,419.3213171303643,1,1,34520.37121524358,0.21112756819418643,0
0,0.36844397089045283,2,406164,Bajaj Finance,Car,460.5845402227086,1,0,42246.8312106935,0.07835512191470646,0
0,0.16453408567467068,2,157373,SBI,Education,412.84691355858894,1,0,63059.92231536082,0.0458643146439817,0
1,0.29037571923710503,1,770774,HDFC,Home,364.74227282783687,1,0,54161.47291136474,0.362993373385783,1
0,0.19300261067308114,3,477092,Bajaj Finance,Personal,326.96848276287704,1,1,31653.504704450246,0.1393452779679044,0
0,0.061477610942261326,1,747563,Kotak,Home,159.01633478012553,1,0,25664.87361531404,0.07037555006546142,0
0,0.20800218713533689,1,181114,Kotak,Home,340.51911232419695,1,0,61803.64572631594,0.39264903662560513,0
0,0.22849624616906375,2,380124,Kotak,Education,174.5917721643642,1,0,91438.49703493027,0.15424748961177412,0
0,0.06868787390203919,3,501048,Axis,Home,367.7792783892106,1,0,5239.481255087261,0.15132261442815964,0
0,0.028791677582540788,1,509396,SBI,Car,325.9357598585191,0,0,9183.147507296717,0.2961700944977728,0
0,0.028720678180613208,4,409986,HDFC,Home,208.38508057057163,1,1,21614.311749856515,0.3412779303286218,0
0,0.048478377030015334,3,624569,ICICI,Home,383.54563678636026,1,1,68438.45857985392,0.5439872766251165,0
0,0.10055181851751728,3,286475,Bajaj Finance,Education,157.92903680532163,1,1,8756.298865300745,0.07951411022824811,0
1,0.12030079511643323,2,471524,Bajaj Finance,Education,268.1661197683606,1,0,89536.5732841798,0.3241659517680201,1
0,0.3034295497218044,4,524059,ICICI,Car,328.8267114606626,1,0,39137.41153801119,0.3495938613114387,0
0,0.11631307242190037,3,602887,HDFC,Personal,306.65033472033315,1,2,16244.307711751755,0.021858673774089534,0
0,0.2978709103129107,2,642322,ICICI,Personal,222.68338135765504,1,0,67962.96826021459,0.3046449315464414,0
1,0.15998038473867565,3,275071,HDFC,Car,36.73682651136437,1,0,97864.4401586778,0.015670313437591774,0
0,0.15302639883353764,2,193177,HDFC,Car,357.9433430269655,1,0,73631.54519605827,0.2005071117471016,0
0,0.21394544604859103,1,755535,ICICI,Personal,600.9245327297522,1,0,43637.18622191249,0.152229907285678,0
0,0.20923813269742428,2,566462,Axis,Car,351.00535365897883,1,0,91093.46317481177,0.11673260512665022,0
0,0.361495493733961,4,350302,SBI,Personal,234.3105345258654,1,1,34957.3163929617,0.3807670792874487,0
0,0.10923391392712602,3,810230,Axis,Education,337.7571181037913,1,1,18233.863392216062,0.2086347537276343,0
1,0.014032125332225,5,523134,Axis,Home,352.8718859180897,1,0,97791.25769686952,0.022631512472402138,0
0,0.20353842824321525,2,735859,Kotak,Education,323.00709146151775,1,0,72584.4991763023,0.4738526388931524,0
0,0.15254927139489785,0,513503,Bajaj Finance,Car,272.5969034692049,1,0,24481.401383755107,0.05333841556151796,0
0,0.031028851543748966,1,912149,Kotak,Personal,338.755771712518,1,0,61802.8369953911,0.10624429161527928,0
0,0.3950290939286927,1,851068,Axis,Education,304.8228808304506,1,2,64673.766260394776,0.11931401666829829,0
